time_ms,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
0,3.14,2.19,0.72,0,0,0,0.01,0.15,0.13,0.01,0.13,0.11,0,0,0,0,0,0,2.09,1.25,0.5,4,0,0
1000,4.2,2.41,0.78,0,0,0,0.01,0.14,0.13,0.01,0.12,0.11,0,0,0,0,0,0,2.09,1.25,0.5,3,0,0
2000,4.2,2.41,0.78,0,0,0,0.01,0.14,0.13,0.01,0.12,0.11,0,0,0,0,0,0,2.25,1.29,0.52,3,0,0
3000,4.52,2.53,0.82,0,0,0,0.01,0.14,0.13,0.01,0.12,0.11,0,0,0,0,0,0,2.25,1.29,0.52,2,0,0
4000,4.52,2.53,0.82,0,0,0,0.01,0.14,0.13,0.01,0.12,0.11,0,0,0,0,0,0,2.25,1.29,0.52,2,0,0
5000,5.51,2.78,0.88,0,0,0,0.01,0.13,0.12,0.01,0.11,0.11,0,0,0,0,0,0,2.25,1.29,0.52,2,0,0
6000,5.51,2.78,0.88,0,0,0,0.01,0.13,0.12,0.01,0.11,0.11,0,0,0,0,0,0,2.25,1.29,0.52,5,0,0
7000,6.15,2.98,0.94,0,0,0,0,0.13,0.12,0,0.11,0.11,0,0,0,0,0,0,2.39,1.34,0.54,4,0,0
8000,6.15,2.98,0.94,0,0,0,0,0.13,0.12,0,0.11,0.11,0,0,0,0,0,0,2.39,1.34,0.54,3,0,0
9000,6.66,3.18,0.99,0,0,0,0,0.12,0.12,0,0.1,0.11,0,0,0,0,0,0,2.39,1.34,0.54,4,0,0
10000,6.66,3.18,0.99,0,0,0,0,0.12,0.12,0,0.1,0.11,0,0,0,0,0,0,2.39,1.34,0.54,18,0,0
11000,7.81,3.5,1.07,0,0,0,0,0.12,0.12,0,0.1,0.11,0,0,0,0,0,0,2.39,1.34,0.54,15,0,0
12000,7.81,3.5,1.07,0,0,0,0,0.12,0.12,0,0.1,0.11,0,0,0,0,0,0,4.28,1.75,0.67,24,0,0
13000,9.11,3.87,1.17,0,0,0,0,0.12,0.12,0,0.1,0.1,0,0,0,0,0,0,4.28,1.75,0.67,7,0,0
14000,9.11,3.87,1.17,0,0,0,0,0.12,0.12,0,0.1,0.1,0,0,0,0,0,0,4.28,1.75,0.67,8,0,0
15000,10.54,4.3,1.28,0,0,0,0,0.11,0.12,0,0.09,0.1,0,0,0,0,0,0,4.28,1.75,0.67,3,0,0
16000,10.54,4.3,1.28,0,0,0,0,0.11,0.12,0,0.09,0.1,0,0,0,0,0,0,4.28,1.75,0.67,6,0,0
17000,11.35,4.65,1.37,0,0,0,0,0.11,0.12,0,0.09,0.1,0,0,0,0,0,0,5.06,1.95,0.75,2,0,0
18000,11.35,4.65,1.37,0,0,0,0,0.11,0.12,0,0.09,0.1,0,0,0,0,0,0,5.06,1.95,0.75,2,0,0
19000,12.37,5.06,1.48,0,0,0,0,0.1,0.12,0,0.09,0.1,0,0,0,0,0,0,5.06,1.95,0.75,2,0,0
20000,12.37,5.06,1.48,0,0,0,0,0.1,0.12,0,0.09,0.1,0,0,0,0,0,0,5.06,1.95,0.75,4,0,0
21000,12.85,5.38,1.57,0,0,0,0,0.1,0.12,0,0.08,0.1,0,0,0,0,0,0,5.06,1.95,0.75,14,0,0
22000,12.85,5.38,1.57,0,0,0,0,0.1,0.12,0,0.08,0.1,0,0,0,0,0,0,4.89,1.97,0.76,29,0,0
23000,13.6,5.76,1.68,0,0,0,0,0.1,0.12,0,0.08,0.1,0,0,0,0,0,0,4.89,1.97,0.76,4,0,0
24000,13.6,5.76,1.68,0,0,0,0,0.1,0.12,0,0.08,0.1,0,0,0,0,0,0,4.89,1.97,0.76,29,0,0
25000,14.03,6.1,1.77,0,0,0,0,0.09,0.12,0,0.08,0.1,0,0,0,0,0,0,4.89,1.97,0.76,2,0,0
26000,14.03,6.1,1.77,0,0,0,0,0.09,0.12,0,0.08,0.1,0,0,0,0,0,0,4.89,1.97,0.76,22,0,0
27000,14.39,6.42,1.87,0,0,0,0,0.09,0.11,0,0.07,0.1,0,0,0,0,0,0,5.62,2.17,0.83,11,0,0
28000,14.39,6.42,1.87,0,0,0,0,0.09,0.11,0,0.07,0.1,0,0,0,0,0,0,5.62,2.17,0.83,2,0,0
29000,14.68,6.74,1.97,0,0,0,0,0.09,0.11,0,0.07,0.1,0,0,0,0,0,0,5.62,2.17,0.83,30,0,0
30000,14.68,6.74,1.97,0,0,0,0,0.09,0.11,0,0.07,0.1,0,0,0,0,0,0,5.62,2.17,0.83,18,0,0
31000,15.1,7.07,2.07,0,0,0,0.18,0.12,0.12,0,0.07,0.1,0,0,0,0,0,0,5.62,2.17,0.83,4,0,0
32000,15.1,7.07,2.07,0,0,0,0.18,0.12,0.12,0,0.07,0.1,0,0,0,0,0,0,5.65,2.23,0.86,7,0,0
33000,14.9,7.3,2.15,0,0,0,0.14,0.11,0.12,0,0.07,0.09,0,0,0,0,0,0,5.65,2.23,0.86,13,0,0
34000,14.9,7.3,2.15,0,0,0,0.14,0.11,0.12,0,0.07,0.09,0,0,0,0,0,0,5.65,2.23,0.86,30,0,0
35000,14.92,7.55,2.24,0,0,0,0.12,0.11,0.12,0,0.06,0.09,0,0,0,0,0,0,5.65,2.23,0.86,2,0,0
36000,14.92,7.55,2.24,0,0,0,0.12,0.11,0.12,0,0.06,0.09,0,0,0,0,0,0,5.65,2.23,0.86,25,0,0
37000,14.93,7.79,2.33,0,0,0,0.09,0.1,0.12,0,0.06,0.09,0,0,0,0,0,0,6.16,2.4,0.92,31,0,0
38000,14.93,7.79,2.33,0,0,0,0.09,0.1,0.12,0,0.06,0.09,0,0,0,0,0,0,6.16,2.4,0.92,16,0,0
39000,14.94,8.03,2.42,0,0,0,0.08,0.1,0.12,0,0.06,0.09,0,0,0,0,0,0,6.16,2.4,0.92,11,0,0
40000,14.94,8.03,2.42,0,0,0,0.08,0.1,0.12,0,0.06,0.09,0,0,0,0,0,0,6.16,2.4,0.92,14,0,0
41000,14.95,8.26,2.5,0,0,0,0.06,0.1,0.11,0,0.06,0.09,0,0,0,0,0,0,6.16,2.4,0.92,7,0,0
42000,14.95,8.26,2.5,0,0,0,0.06,0.1,0.11,0,0.06,0.09,0,0,0,0,0,0,6.71,2.57,0.98,9,1,0
43000,14.96,8.48,2.59,0,0,0,0.05,0.09,0.11,0,0.05,0.09,0,0,0,0,0,0,6.71,2.57,0.98,30,0,0
44000,14.96,8.48,2.59,0,0,0,0.05,0.09,0.11,0,0.05,0.09,0,0,0,0,0,0,6.71,2.57,0.98,28,0,0
45000,15.33,8.76,2.69,0,0,0,0.04,0.09,0.11,0,0.05,0.09,0,0,0,0,0,0,6.71,2.57,0.98,10,0,0
46000,15.33,8.76,2.69,0,0,0,0.04,0.09,0.11,0,0.05,0.09,0,0,0,0,0,0,6.71,2.57,0.98,2,0,0
47000,15.27,8.96,2.77,0,0,0,0.03,0.09,0.11,0,0.05,0.09,0,0,0,0,0,0,7.21,2.75,1.05,10,0,0
48000,15.27,8.96,2.77,0,0,0,0.03,0.09,0.11,0,0.05,0.09,0,0,0,0,0,0,7.21,2.75,1.05,28,0,0
49000,15.22,9.16,2.85,0,0,0,0.02,0.08,0.11,0,0.05,0.09,0,0,0,0,0,0,7.21,2.75,1.05,15,0,0
50000,15.22,9.16,2.85,0,0,0,0.02,0.08,0.11,0,0.05,0.09,0,0,0,0,0,0,7.21,2.75,1.05,2,0,0
51000,15.36,9.38,2.94,0,0,0,0.02,0.08,0.11,0,0.05,0.09,0,0,0,0,0,0,7.21,2.75,1.05,7,0,0
52000,15.36,9.38,2.94,0,0,0,0.02,0.08,0.11,0,0.05,0.09,0,0,0,0,0,0,8,2.98,1.13,31,0,0
53000,15.47,9.6,3.03,0,0,0,0.01,0.08,0.11,0,0.04,0.08,0,0,0,0,0,0,8,2.98,1.13,8,0,0
54000,15.47,9.6,3.03,0,0,0,0.01,0.08,0.11,0,0.04,0.08,0,0,0,0,0,0,8,2.98,1.13,25,0,0
55000,15.39,9.78,3.12,0,0,0,0.01,0.07,0.11,0,0.04,0.08,0,0,0,0,0,0,8,2.98,1.13,2,0,0
56000,15.39,9.78,3.12,0,0,0,0.01,0.07,0.11,0,0.04,0.08,0,0,0,0,0,0,8,2.98,1.13,9,0,0
57000,15.32,9.95,3.2,0,0,0,0.01,0.07,0.11,0,0.04,0.08,0,0,0,0,0,0,8.64,3.2,1.21,31,0,0
58000,15.32,9.95,3.2,0,0,0,0.01,0.07,0.11,0,0.04,0.08,0,0,0,0,0,0,8.64,3.2,1.21,10,0,0
59000,15.44,10.15,3.29,0,0,0,0,0.07,0.11,0,0.04,0.08,0,0,0,0,0,0,8.64,3.2,1.21,10,0,0
60000,15.44,10.15,3.29,0,0,0,0,0.07,0.11,0,0.04,0.08,0,0,0,0,0,0,8.64,3.2,1.21,14,0,0
61000,15.54,10.34,3.37,0,0,0,0,0.06,0.1,0,0.04,0.08,0,0,0,0,0,0,8.64,3.2,1.21,7,0,0
62000,15.54,10.34,3.37,0,0,0,0,0.06,0.1,0,0.04,0.08,0,0,0,0,0,0,9.95,3.56,1.34,24,0,0
63000,15.62,10.52,3.46,0,0,0,0,0.06,0.1,0,0.04,0.08,0,0,0,0,0,0,9.95,3.56,1.34,9,0,0
64000,15.62,10.52,3.46,0,0,0,0,0.06,0.1,0,0.04,0.08,0,0,0,0,0,0,9.95,3.56,1.34,7,0,0
65000,15.87,10.73,3.55,0,0,0,0,0.06,0.1,0,0.03,0.08,0,0,0,0,0,0,9.95,3.56,1.34,31,0,0
66000,15.87,10.73,3.55,0,0,0,0,0.06,0.1,0,0.03,0.08,0,0,0,0,0,0,9.95,3.56,1.34,30,0,0
67000,15.89,10.91,3.64,0,0,0,0,0.06,0.1,0,0.03,0.08,0,0,0,0,0,0,10.03,3.69,1.39,5,0,0
68000,15.89,10.91,3.64,0,0,0,0,0.06,0.1,0,0.03,0.08,0,0,0,0,0,0,10.03,3.69,1.39,10,0,0
69000,15.91,11.07,3.72,0,0,0,0,0.06,0.1,0,0.03,0.08,0,0,0,0,0,0,10.03,3.69,1.39,10,0,0
70000,15.91,11.07,3.72,0,0,0,0,0.06,0.1,0,0.03,0.08,0,0,0,0,0,0,10.03,3.69,1.39,7,0,0
71000,15.93,11.23,3.81,0,0,0,0,0.05,0.1,0,0.03,0.08,0,0,0,0,0,0,10.03,3.69,1.39,14,0,0
72000,15.93,11.23,3.81,0,0,0,0,0.05,0.1,0,0.03,0.08,0,0,0,0,0,0,9.31,3.64,1.39,29,0,0
73000,15.94,11.39,3.89,0,0,0,0,0.05,0.1,0,0.03,0.08,0,0,0,0,0,0,9.31,3.64,1.39,6,0,0
74000,15.94,11.39,3.89,0,0,0,0,0.05,0.1,0,0.03,0.08,0,0,0,0,0,0,9.31,3.64,1.39,8,0,0
75000,16.13,11.57,3.98,0,0,0,0,0.05,0.1,0,0.03,0.07,0,0,0,0,0,0,9.31,3.64,1.39,2,0,0
76000,16.13,11.57,3.98,0,0,0,0,0.05,0.1,0,0.03,0.07,0,0,0,0,0,0,9.85,3.85,1.47,10,0,0
77000,16.11,11.72,4.06,0,0,0,0,0.05,0.1,0,0.02,0.07,0,0,0,0,0,0,9.85,3.85,1.47,3,0,0
78000,16.11,11.72,4.06,0,0,0,0,0.05,0.1,0,0.02,0.07,0,0,0,0,0,0,9.85,3.85,1.47,14,0,0
79000,16.09,11.86,4.14,0,0,0,0,0.04,0.1,0,0.02,0.07,0,0,0,0,0,0,9.85,3.85,1.47,4,0,0
80000,16.09,11.86,4.14,0,0,0,0,0.04,0.1,0,0.02,0.07,0,0,0,0,0,0,9.85,3.85,1.47,3,0,0
81000,15.89,11.96,4.22,0,0,0,0,0.04,0.1,0,0.02,0.07,0,0,0,0,0,0,10.18,4.02,1.54,11,0,0
82000,15.89,11.96,4.22,0,0,0,0,0.04,0.1,0,0.02,0.07,0,0,0,0,0,0,10.18,4.02,1.54,9,0,0
83000,15.91,12.09,4.3,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,10.18,4.02,1.54,8,0,0
84000,15.91,12.09,4.3,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,10.18,4.02,1.54,17,0,0
85000,15.56,12.16,4.36,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,10.18,4.02,1.54,12,0,0
86000,15.56,12.16,4.36,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,9.44,3.96,1.53,2,0,0
87000,15.64,12.28,4.44,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,9.44,3.96,1.53,12,0,0
88000,15.64,12.28,4.44,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,9.44,3.96,1.53,10,0,0
89000,15.7,12.4,4.52,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,9.44,3.96,1.53,13,0,0
90000,15.7,12.4,4.52,0,0,0,0,0.04,0.09,0,0.02,0.07,0,0,0,0,0,0,9.44,3.96,1.53,15,0,0
91000,15.76,12.52,4.6,0,0,0,0,0.03,0.09,0,0.02,0.07,0,0,0,0,0,0,8.85,3.93,1.54,3,0,0
92000,15.76,12.52,4.6,0,0,0,0,0.03,0.09,0,0.02,0.07,0,0,0,0,0,0,8.85,3.93,1.54,14,0,0
93000,15.62,12.6,4.67,0,0,0,0,0.03,0.09,0,0.02,0.07,0,0,0,0,0,0,8.85,3.93,1.54,3,0,0
94000,15.62,12.6,4.67,0,0,0,0,0.03,0.09,0,0.02,0.07,0,0,0,0,0,0,8.85,3.93,1.54,3,0,0
95000,15.51,12.68,4.74,0,0,0,0,0.03,0.09,0,0.02,0.07,0,0,0,0,0,0,8.85,3.93,1.54,11,0,0
96000,15.51,12.68,4.74,0,0,0,0,0.03,0.09,0,0.02,0.07,0,0,0,0,0,0,8.3,3.9,1.54,31,0,0
97000,15.59,12.79,4.82,0,0,0,0,0.03,0.09,0,0.02,0.06,0,0,0,0,0,0,8.3,3.9,1.54,2,0,0
98000,15.59,12.79,4.82,0,0,0,0,0.03,0.09,0,0.02,0.06,0,0,0,0,0,0,8.3,3.9,1.54,5,0,0
99000,15.49,12.86,4.89,0,0,0,0,0.03,0.09,0,0.01,0.06,0,0,0,0,0,0,8.3,3.9,1.54,25,0,0
100000,15.58,12.97,4.97,0,0,0,0,0.03,0.09,0,0.01,0.06,0,0,0,0,0,0,8.3,3.9,1.54,10,0,0
101000,15.58,12.97,4.97,0,0,0,0,0.03,0.09,0,0.01,0.06,0,0,0,0,0,0,8.68,4.05,1.6,15,0,0
102000,15.47,13.03,5.04,0,0,0,0,0.03,0.08,0,0.01,0.06,0,0,0,0,0,0,8.68,4.05,1.6,7,0,0
103000,15.47,13.03,5.04,0,0,0,0,0.03,0.08,0,0.01,0.06,0,0,0,0,0,0,8.68,4.05,1.6,3,0,0
104000,15.39,13.1,5.1,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,8.68,4.05,1.6,2,0,0
105000,15.39,13.1,5.1,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,8.68,4.05,1.6,2,0,0
106000,15.68,13.22,5.19,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,8.94,4.18,1.66,29,0,0
107000,15.68,13.22,5.19,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,8.94,4.18,1.66,12,0,0
108000,15.74,13.31,5.26,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,8.94,4.18,1.66,15,0,0
109000,15.74,13.31,5.26,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,8.94,4.18,1.66,25,0,0
110000,15.96,13.44,5.34,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,8.94,4.18,1.66,19,0,0
111000,15.96,13.44,5.34,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.19,4.31,1.71,3,0,0
112000,15.97,13.52,5.41,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.19,4.31,1.71,2,0,0
113000,15.97,13.52,5.41,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.19,4.31,1.71,26,0,0
114000,15.79,13.57,5.48,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.19,4.31,1.71,15,0,0
115000,15.79,13.57,5.48,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.19,4.31,1.71,2,0,0
116000,15.83,13.65,5.55,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.41,4.44,1.77,16,0,0
117000,15.83,13.65,5.55,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.41,4.44,1.77,29,0,0
118000,16.04,13.76,5.63,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.41,4.44,1.77,15,0,0
119000,16.04,13.76,5.63,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.41,4.44,1.77,26,0,0
120000,16.03,13.83,5.7,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,9.41,4.44,1.77,28,0,0
121000,16.03,13.83,5.7,0,0,0,0,0.02,0.08,0,0.01,0.06,0,0,0,0,0,0,10.9,4.83,1.91,2,0,0
122000,16.03,13.9,5.77,0,0,0,0,0.02,0.07,0,0.01,0.06,0,0,0,0,0,0,10.9,4.83,1.91,9,0,0
123000,16.03,13.9,5.77,0,0,0,0,0.02,0.07,0,0.01,0.06,0,0,0,0,0,0,10.9,4.83,1.91,21,0,0
124000,16.02,13.97,5.84,0,0,0,0,0.01,0.07,0,0.01,0.06,0,0,0,0,0,0,10.9,4.83,1.91,14,0,0
125000,16.02,13.97,5.84,0,0,0,0,0.01,0.07,0,0.01,0.06,0,0,0,0,0,0,10.9,4.83,1.91,30,0,0
126000,16.2,14.07,5.92,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.15,4.98,1.98,3,0,0
127000,16.2,14.07,5.92,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.15,4.98,1.98,15,0,0
128000,15.98,14.1,5.98,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.15,4.98,1.98,28,0,0
129000,15.98,14.1,5.98,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.15,4.98,1.98,32,0,0
130000,15.8,14.13,6.04,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.15,4.98,1.98,29,0,0
131000,15.8,14.13,6.04,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.62,5.18,2.06,9,0,0
132000,15.47,14.12,6.1,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.62,5.18,2.06,18,0,0
133000,15.47,14.12,6.1,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.62,5.18,2.06,30,0,0
134000,15.57,14.19,6.17,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.62,5.18,2.06,18,0,0
135000,15.57,14.19,6.17,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.62,5.18,2.06,27,0,0
136000,15.65,14.25,6.23,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.57,5.28,2.11,3,0,0
137000,15.65,14.25,6.23,0,0,0,0,0.01,0.07,0,0,0.06,0,0,0,0,0,0,11.57,5.28,2.11,6,0,0
138000,15.71,14.3,6.3,0,0,0,0,0.01,0.07,0,0,0.05,0,0,0,0,0,0,11.57,5.28,2.11,2,0,0
139000,15.71,14.3,6.3,0,0,0,0,0.01,0.07,0,0,0.05,0,0,0,0,0,0,11.57,5.28,2.11,2,0,0
140000,15.58,14.33,6.36,0,0,0,0,0.01,0.07,0,0,0.05,0,0,0,0,0,0,11.57,5.28,2.11,2,0,0
